[[<module 'oppgave3.export53' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export53.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export169' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export169.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export240' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export240.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export119' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export119.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export5' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export5.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export44' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export44.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export171' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export171.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export106' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export106.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export96' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export96.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export197' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export197.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export201' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export201.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export74' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export74.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export43' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export43.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
[[<module 'oppgave3.export215' from '/home/sigmund/eksamensoppgaver/H22Kveld/oppgave3/export215.py'>, TypeError('array() takes from 1 to 2 positional arguments but 5 were given')]]
